Date,Open,High,Low,Close,Adj Close,Volume
6/7/22,42.429775,42.44931,37.776325,39.437572,39.437572,1974825213
6/8/22,39.434052,40.526806,38.401608,38.843369,38.843369,1211034282
6/9/22,38.845585,41.723763,38.555695,39.972607,39.972607,1265873005
6/10/22,39.967625,40.769779,37.001259,37.089767,37.089767,1177042406
6/11/22,37.092381,37.843258,33.435917,33.821117,33.821117,1086904917
6/12/22,33.83749,34.228504,30.743271,30.743271,30.743271,1430666510
6/13/22,30.730293,30.917982,26.13961,28.192362,28.192362,2577135234
6/14/22,28.182896,31.610319,26.06032,29.714619,29.714619,2317785256
6/15/22,29.695768,34.565529,26.868401,34.487942,34.487942,2574959860
6/16/22,34.506123,35.71172,29.731699,29.989742,29.989742,1908909523
6/17/22,30.002502,32.008869,29.478064,30.74292,30.74292,1283536081
6/18/22,30.740925,31.838633,27.463039,31.807936,31.807936,1804420726
6/19/22,31.809134,35.160576,28.910509,34.243748,34.243748,2005402608
6/20/22,34.238365,36.764236,31.892912,35.417114,35.417114,1958378683
6/21/22,35.397156,38.804771,34.400112,36.121159,36.121159,1790090431
6/22/22,36.182724,36.704681,33.802742,34.121635,34.121635,1533123071
6/23/22,34.120804,38.347355,34.083588,38.175232,38.175232,1666479184
6/24/22,38.201443,42.729317,37.852936,42.212048,42.212048,1765927064
6/25/22,42.202999,42.490692,39.875328,42.332813,42.332813,1271293523
6/26/22,42.302418,42.341324,39.384304,39.408089,39.408089,1138724690
6/27/22,39.409088,41.082157,38.170925,38.451252,38.451252,1253389517
6/28/22,38.445427,39.705933,35.229137,35.326439,35.326439,1361946847
6/29/22,35.327236,35.969231,33.251137,33.873901,33.873901,1366803516
6/30/22,33.908783,34.045753,31.057346,33.588417,33.588417,1321861663
7/1/22,33.645653,35.230743,31.934067,32.80307,32.80307,1427407655
7/2/22,32.811005,33.934597,31.957586,33.359409,33.359409,765552187
7/3/22,33.356258,33.577499,32.219078,33.385933,33.385933,605659825
7/4/22,33.385269,36.806507,32.520714,36.78503,36.78503,1091202628
7/5/22,36.761269,36.87249,33.266792,35.395554,35.395554,1569156882
7/6/22,35.40472,37.476231,34.889488,37.073563,37.073563,1410588451
7/7/22,37.075268,39.11948,36.497711,38.518307,38.518307,1189167903
7/8/22,38.517429,39.35284,36.55621,38.28672,38.28672,1485794730
7/9/22,38.292435,38.792534,37.870064,38.07196,38.07196,789899204
7/10/22,38.071083,38.071083,36.386768,36.697609,36.697609,714119421
7/11/22,36.693195,36.693195,33.337299,33.4636,33.4636,930216020
7/12/22,33.465031,34.501244,32.757595,32.757595,32.757595,916386230
7/13/22,32.748028,34.939667,31.959471,34.910938,34.910938,1313110217
7/14/22,34.912262,37.221024,33.690948,37.107822,37.107822,1320137563
7/15/22,37.11224,38.851181,36.646233,37.415928,37.415928,1266226950
7/16/22,37.412758,40.084702,36.401539,39.574123,39.574123,1149921714
7/17/22,39.579891,40.968723,38.546474,38.644722,38.644722,1119935904
7/18/22,38.646957,43.746159,38.608562,43.746159,43.746159,1793335611
7/19/22,43.668545,47.09938,42.716999,44.899876,44.899876,2530289999
7/20/22,44.896854,46.09573,41.642551,42.09367,42.09367,2020822242
7/21/22,42.088425,43.919407,39.818287,43.190594,43.190594,1926399176
7/22/22,43.189011,44.223217,40.138878,40.618504,40.618504,1523873136
7/23/22,40.591167,41.826378,38.714317,40.040977,40.040977,1151436691
7/24/22,40.038811,42.021122,39.605618,41.006584,41.006584,1115260733
7/25/22,41.00948,41.048183,36.711998,36.711998,36.711998,1465847128
7/26/22,36.715424,36.715424,34.819839,36.190853,36.190853,1362323126
7/27/22,36.203747,40.39473,35.755058,40.30785,40.30785,1829226049
7/28/22,40.302082,44.073296,39.1329,42.845268,42.845268,2454901807
7/29/22,42.876968,44.228748,41.277008,41.926998,41.926998,2066610408
7/30/22,41.923416,46.476025,41.619186,43.75589,43.75589,1980341418
7/31/22,43.760658,45.051529,42.352737,42.400204,42.400204,1356657075
8/1/22,42.401554,43.116291,40.736763,41.786484,41.786484,1082119921
8/2/22,41.774147,42.332111,39.74712,39.754505,39.754505,1205226999
8/3/22,39.754864,40.730652,37.893131,38.544418,38.544418,2312325350
8/4/22,38.54464,39.679878,38.044727,38.830673,38.830673,1235137178
8/5/22,38.823994,41.174652,38.795719,40.561031,40.561031,1198859111
8/6/22,40.561169,40.845413,39.953098,40.057007,40.057007,650997770
8/7/22,40.060047,41.494068,39.336483,40.605591,40.605591,614104051
8/8/22,40.609642,43.539856,40.603798,42.170551,42.170551,1117550363
8/9/22,42.175392,42.702393,39.943928,40.372623,40.372623,895263875
8/10/22,40.370525,42.611816,39.257374,42.365868,42.365868,1389333742
8/11/22,42.37365,45.124771,42.37365,42.821789,42.821789,1735349568
8/12/22,42.82053,45.375183,42.23114,45.334759,45.334759,1128246063
8/13/22,45.340744,48.184284,45.340744,46.485348,46.485348,1416039040
8/14/22,46.505985,47.960876,44.694038,44.916569,44.916569,1061034922
8/15/22,44.92244,47.127541,42.909031,43.823223,43.823223,1364253429
8/16/22,43.806095,44.187122,42.782154,43.158806,43.158806,1131452045
8/17/22,43.153057,44.633087,40.28677,40.403053,40.403053,1336772691
8/18/22,40.42651,41.607304,39.525936,39.545231,39.545231,885648540
8/19/22,39.541328,39.541328,35.755028,35.890259,35.890259,1821467945
8/20/22,35.876614,37.223209,34.358337,35.269733,35.269733,1203622743
8/21/22,35.264179,36.982368,34.782307,36.533199,36.533199,982071275
8/22/22,36.525806,36.525806,33.90044,35.47438,35.47438,1139846770
8/23/22,35.475307,36.050423,34.312916,35.646252,35.646252,854779221
8/24/22,35.645657,36.286068,34.433517,34.957916,34.957916,946325778
8/25/22,34.959103,36.422668,34.933643,35.316463,35.316463,828503624
8/26/22,35.313255,35.580132,31.499327,31.726362,31.726362,1315871629
8/27/22,31.713827,32.205086,30.953018,31.542433,31.542433,764882265
8/28/22,31.538864,32.129612,30.388781,30.392286,30.392286,562501615
8/29/22,30.39386,32.520748,30.119162,32.465298,32.465298,891913484
8/30/22,32.460041,33.072636,30.796524,31.412056,31.412056,861409804
8/31/22,31.416515,32.876423,31.237885,31.472956,31.472956,769308937
9/1/22,31.475082,31.709314,30.511267,31.585678,31.585678,666487074
9/2/22,31.584988,32.358829,30.843948,31.22793,31.22793,659575995
9/3/22,31.228193,31.232313,30.858368,31.109484,31.109484,314531753
9/4/22,31.10894,32.139351,31.081865,32.106956,32.106956,392954663
9/5/22,32.108028,32.370533,31.211069,32.194649,32.194649,512588616
9/6/22,32.199669,33.785297,30.640547,30.891743,30.891743,1196204019
9/7/22,30.8839,32.896896,30.488951,32.710918,32.710918,779212909
9/8/22,32.708031,33.796051,32.102501,33.608646,33.608646,978070646
9/9/22,33.606644,35.799934,33.6064,34.739765,34.739765,1186140934
9/10/22,34.732857,35.362141,34.369415,35.126728,35.126728,731145106
9/11/22,35.122841,35.899521,34.124435,34.965961,34.965961,757216096
9/12/22,34.967442,38.169079,34.507923,37.424183,37.424183,1701399970
9/13/22,37.421608,38.870384,32.870453,33.430817,33.430817,1785181627
9/14/22,33.018276,34.283195,32.870453,34.091572,34.091572,1003604224
9/15/22,34.094292,34.715267,32.721893,33.047684,33.047684,1139377803
9/16/22,33.044594,33.203125,31.641165,32.208858,32.208858,765952525
9/17/22,32.212246,33.848179,32.212246,33.750778,33.750778,501302380
9/18/22,33.748276,33.954716,30.979143,31.059855,31.059855,694870049
9/19/22,31.053614,32.989857,30.693249,32.685303,32.685303,971182780
9/20/22,32.687065,32.790112,31.389032,31.433041,31.433041,819978937
9/21/22,31.43379,33.133961,30.195068,30.826378,30.826378,1193686258
9/22/22,30.815771,32.807045,30.638882,32.408905,32.408905,833702543
9/23/22,32.406239,33.909164,31.363554,33.676636,33.676636,982495447
9/24/22,33.675129,34.699177,33.274097,33.46265,33.46265,872691785
9/25/22,33.461063,33.985237,32.014919,32.335361,32.335361,610529879
9/26/22,32.336349,33.881508,31.96015,33.880554,33.880554,936313674
9/27/22,33.878628,35.237244,32.271835,32.75013,32.75013,1223724195
9/28/22,32.738255,33.741096,31.727701,33.235439,33.235439,998520503
9/29/22,33.235283,34.338314,32.793049,33.95245,33.95245,951223921
9/30/22,33.951778,35.133347,32.735813,33.212444,33.212444,1210784941
10/1/22,33.215691,33.225082,32.466942,32.469395,32.469395,572976679
10/2/22,32.470421,32.998119,31.997139,32.055698,32.055698,532211084
10/3/22,32.05711,33.204929,31.954931,32.967621,32.967621,633204077
10/4/22,32.956772,34.341999,32.881382,34.122471,34.122471,717157069
10/5/22,34.117191,34.311543,33.279221,34.073883,34.073883,655950188
10/6/22,34.073753,34.457283,33.333324,33.342819,33.342819,712289836
10/7/22,33.344467,33.728569,32.551998,33.001465,33.001465,649212486
10/8/22,33.000069,33.042526,32.445843,32.577934,32.577934,367021196
10/9/22,32.578014,33.103115,32.478024,32.913883,32.913883,405849928
10/10/22,32.912937,33.339455,31.970835,31.970835,31.970835,640691958
10/11/22,31.966032,31.966032,30.579493,30.776869,30.776869,733071932
10/12/22,30.779692,31.46023,30.72917,31.165485,31.165485,490127096
10/13/22,31.164413,31.181086,28.197371,30.544519,30.544519,1302451856
10/14/22,30.542488,31.909657,29.759932,30.007418,30.007418,836283411
10/15/22,30.006132,30.151255,29.534006,29.575348,29.575348,547825492
10/16/22,29.578842,30.444729,29.578842,30.16884,30.16884,608389719
10/17/22,30.168091,31.263992,29.88316,31.224876,31.224876,658840500
10/18/22,31.224253,31.411192,29.833694,30.164331,30.164331,715092973
10/19/22,30.164618,30.212551,28.830276,28.900799,28.900799,697269954
10/20/22,28.894571,29.432121,28.073795,28.085096,28.085096,803871622
10/21/22,28.080429,28.243172,26.986404,28.108677,28.108677,967208274
10/22/22,28.108328,28.14439,27.557684,28.013863,28.013863,474234383
10/23/22,28.013676,29.331539,27.85796,29.270071,29.270071,633157057
10/24/22,29.27252,29.413946,28.215033,28.310064,28.310064,667625312
10/25/22,28.30999,32.191311,28.119305,30.939976,30.939976,1336242036
10/26/22,30.928865,31.837549,30.765102,31.284721,31.284721,1250974763
10/27/22,31.287027,32.203964,30.585346,30.630625,30.630625,1275994871
10/28/22,30.630795,32.448708,30.189333,32.111263,32.111263,1063403956
10/29/22,32.109062,33.73914,31.916813,32.857128,32.857128,1165931963
10/30/22,32.857777,33.479279,32.061623,32.965931,32.965931,731319297
10/31/22,32.961021,34.307743,32.286266,32.611038,32.611038,1174404933
11/1/22,32.607609,33.325981,32.201412,32.248425,32.248425,729292793
11/2/22,32.245979,32.834824,30.294113,30.788076,30.788076,1166999748
11/3/22,30.792919,32.143494,30.677149,30.84388,30.84388,832207929
11/4/22,30.841738,34.104263,30.73159,33.780853,33.780853,1364403572
11/5/22,33.777416,38.549622,33.735134,36.765762,36.765762,2470595904
11/6/22,36.772167,36.902027,32.546303,32.683582,32.683582,1650006613
11/7/22,32.678947,33.067505,28.926735,29.601345,29.601345,2545092967
11/8/22,29.597441,31.060968,21.783983,24.152937,24.152937,6120104231
11/9/22,24.159435,24.159435,12.505624,13.940857,13.940857,4647808136
11/10/22,13.985069,18.675638,13.411027,17.681408,17.681408,4084381465
11/11/22,17.66345,18.136482,15.507472,16.326746,16.326746,2191908978
11/12/22,16.340282,16.408434,14.538013,14.539001,14.539001,866923655
11/13/22,14.537562,14.660888,13.122664,13.164529,13.164529,880792311
11/14/22,13.165713,14.889988,12.254618,14.001356,14.001356,1365413449
11/15/22,13.999627,14.969863,13.932036,14.301294,14.301294,833458645
11/16/22,14.299587,14.562107,13.711964,14.285508,14.285508,487495993
11/17/22,14.286023,14.46369,13.078255,13.638735,13.638735,673219780
11/18/22,13.638845,13.790632,13.039168,13.247497,13.247497,357193046
11/19/22,13.24739,13.255353,12.644581,12.851014,12.851014,314294255
11/20/22,12.852312,13.416734,12.203308,12.252833,12.252833,508411732
11/21/22,12.254122,12.257598,11.341638,11.846209,11.846209,504498729
11/22/22,11.842515,12.465628,11.010652,12.435625,12.435625,529418278
11/23/22,12.43792,14.402455,12.427633,14.351512,14.351512,859905329
11/24/22,14.353003,14.85401,13.916857,14.582351,14.582351,620159372
11/25/22,14.580628,14.581173,13.961507,14.063138,14.063138,323667943
11/26/22,14.0628,14.887809,14.031248,14.159194,14.159194,333271818
11/27/22,14.159537,14.409466,14.082966,14.115767,14.115767,225035409
11/28/22,14.113132,14.145077,12.824841,13.404518,13.404518,447463511
11/29/22,13.403423,13.897473,13.280128,13.369734,13.369734,265372933
11/30/22,13.371024,14.21945,13.308285,14.115445,14.115445,331594403
12/1/22,14.133452,14.154324,13.441185,13.480968,13.480968,232200065
12/2/22,13.482586,13.773052,13.377079,13.71564,13.71564,245049936
12/3/22,13.716783,13.730709,13.278402,13.302458,13.302458,161314094
12/4/22,13.301778,13.724018,13.299368,13.718219,13.718219,141802483
12/5/22,13.716101,14.13532,13.630226,13.831113,13.831113,335440747
12/6/22,13.830925,14.322913,13.828653,14.288855,14.288855,279979830
12/7/22,14.292367,14.31063,13.497425,13.519653,13.519653,223134812
12/8/22,13.519829,13.753017,13.310491,13.689222,13.689222,195918913
12/9/22,13.689074,13.979892,13.536896,13.580188,13.580188,211833041
12/10/22,13.581316,13.695787,13.568408,13.576996,13.576996,109293691
12/11/22,13.576214,13.778305,13.41336,13.42781,13.42781,117436002
12/12/22,13.426751,13.458085,12.951157,13.318544,13.318544,205298705
12/13/22,13.318247,14.05765,12.828972,13.833986,13.833986,315949878
12/14/22,13.836178,14.887667,13.831062,14.140526,14.140526,441479811
12/15/22,14.140318,14.467164,13.909064,14.021511,14.021511,272679087
12/16/22,14.021939,14.145012,12.14768,12.266606,12.266606,358747840
12/17/22,12.265799,12.511941,11.987808,12.504404,12.504404,222801055
12/18/22,12.504684,12.568932,12.312158,12.41312,12.41312,110722042
12/19/22,12.41585,12.566923,11.73771,11.932655,11.932655,206060595
12/20/22,11.934521,12.43645,11.875389,12.280515,12.280515,177388342
12/21/22,12.279061,12.279061,11.929597,12.128985,12.128985,167974882
12/22/22,12.129865,12.168594,11.720109,11.794829,11.794829,181200151
12/23/22,11.794523,12.084676,11.755585,11.786166,11.786166,157181374
12/24/22,11.786255,11.786255,11.239624,11.444276,11.444276,202780776
12/25/22,11.444534,11.534026,11.27483,11.387903,11.387903,105389060
12/26/22,11.38769,11.45341,11.138464,11.306611,11.306611,132410401
12/27/22,11.309179,11.390708,10.76621,11.08543,11.08543,223332961
12/28/22,11.084863,11.098109,9.522949,9.755906,9.755906,468728777
12/29/22,9.755775,9.827129,8.141268,9.651783,9.651783,772500177
12/30/22,9.651915,10.021772,9.062715,9.880177,9.880177,837030648
12/31/22,9.881005,10.151167,9.692624,9.961039,9.961039,285758573
1/1/23,9.961036,10.052801,9.721011,9.982173,9.982173,194221164
1/2/23,9.983222,11.372013,9.845211,11.272967,11.272967,558570124
1/3/23,11.274727,13.500268,11.053267,13.344046,13.344046,1149255381
1/4/23,13.351509,14.09534,12.922946,13.435113,13.435113,1142852070
1/5/23,13.434939,13.7692,12.990192,13.41933,13.41933,564255825
1/6/23,13.420552,13.541294,12.771324,13.525842,13.525842,517147909
1/7/23,13.526757,13.526757,13.055073,13.092268,13.092268,210349250
1/8/23,13.091505,14.333257,12.924286,14.319933,14.319933,535020165
1/9/23,14.325533,17.361557,14.325533,16.302464,16.302464,2029272608
1/10/23,16.296198,16.640087,15.711213,16.196724,16.196724,833408341
1/11/23,16.196577,16.446589,15.368487,16.359415,16.359415,630606082
1/12/23,16.789261,16.808434,15.744722,16.619043,16.619043,884719784
1/13/23,16.618727,18.514465,16.381359,18.288445,18.288445,1037251176
1/14/23,18.287506,24.565018,18.266825,24.249458,24.249458,3399684035
1/15/23,24.259123,24.651987,22.116848,22.873306,22.873306,1661787281
1/16/23,22.875086,24.752789,22.585596,23.577564,23.577564,1596086615
1/17/23,23.580601,23.802801,22.882893,22.884064,22.884064,926501252
1/18/23,22.886484,23.482634,20.693499,20.850634,20.850634,1427677518
1/19/23,20.850828,21.765444,20.52895,21.426765,21.426765,799641392
1/20/23,21.426407,25.678333,21.004543,25.548271,25.548271,1419157455
1/21/23,25.551525,26.4105,24.614994,24.627838,24.627838,1948796870
1/22/23,24.624043,25.38925,23.756323,24.23279,24.23279,1029738787
1/23/23,24.231546,24.885983,23.973736,24.357807,24.357807,874649827
1/24/23,24.352102,25.167665,22.647783,22.795673,22.795673,837211317
1/25/23,22.796204,25.216593,22.397007,24.571445,24.571445,1166026842
1/26/23,24.561398,25.120348,23.953539,24.350697,24.350697,809826004
1/27/23,24.350981,24.861765,23.498766,24.407858,24.407858,682926581
1/28/23,24.410603,25.017385,23.841827,23.981802,23.981802,489857934
1/29/23,23.980787,26.652805,23.827845,26.132387,26.132387,1131621628
1/30/23,26.135302,26.249315,23.489176,23.946321,23.946321,1084170329
1/31/23,23.949322,24.341288,23.592249,23.952547,23.952547,617019880
2/1/23,23.948515,25.126236,22.643122,24.993359,24.993359,984317489
2/2/23,24.988787,26.037151,24.254307,24.265059,24.265059,1017290364
2/3/23,24.260811,25.003572,24.118975,24.680897,24.680897,643813200
2/4/23,24.679983,24.892578,24.317745,24.317745,24.317745,321758043
2/5/23,24.319521,24.425667,23.116827,23.493439,23.493439,578466008
2/6/23,23.493685,23.687357,22.603905,22.706388,22.706388,449884793
2/7/23,22.697823,23.899799,22.607054,23.861357,23.861357,625438600
2/8/23,23.860729,24.148073,22.881855,23.192671,23.192671,534148944
2/9/23,23.198092,23.279087,20.203577,20.452127,20.452127,797436250
2/10/23,20.45359,21.117727,19.843344,20.13011,20.13011,654189930
2/11/23,20.128391,20.86068,20.119469,20.830095,20.830095,267159267
2/12/23,20.828875,22.260618,20.646626,21.489979,21.489979,532943787
2/13/23,21.486788,21.529655,19.870745,20.7901,20.7901,693292656
2/14/23,20.781595,22.245665,20.711224,21.824953,21.824953,865868623
2/15/23,21.824722,23.901154,21.502102,23.883902,23.883902,747616299
2/16/23,23.88419,24.030554,22.264261,22.285952,22.285952,885086333
2/17/23,22.282129,23.493309,22.153913,23.166758,23.166758,580803415
2/18/23,23.167397,23.757635,22.967705,23.478592,23.478592,370892073
2/19/23,23.476208,25.520731,23.268293,24.840752,24.840752,993875671
2/20/23,24.846375,26.925581,24.342072,26.181387,26.181387,1459545676
2/21/23,26.182732,26.424297,24.673828,24.948559,24.948559,925847245
2/22/23,24.949751,25.135201,23.377934,24.181349,24.181349,892548647
2/23/23,24.182421,24.635834,23.683668,23.900801,23.900801,579213279
2/24/23,23.899637,24.05633,22.636557,23.053036,23.053036,612377428
2/25/23,23.058849,23.273439,21.641863,22.523399,22.523399,547286025
2/26/23,22.523857,23.484447,22.32424,23.256088,23.256088,370371591
2/27/23,23.255739,23.367462,22.400766,22.692589,22.692589,475987023
2/28/23,22.690985,22.725033,21.825813,21.916388,21.916388,351065863
3/1/23,21.912136,22.795338,21.738678,22.506432,22.506432,346532018
3/2/23,22.505314,22.575216,21.73251,21.984879,21.984879,322545445
3/3/23,21.986517,22.001711,20.541079,21.399353,21.399353,489228523
3/4/23,21.400026,21.536839,20.374146,20.966839,20.966839,249364880
3/5/23,20.966393,21.616997,20.895563,20.978584,20.978584,278729462
3/6/23,20.978413,21.098866,20.522215,20.635012,20.635012,318022843
3/7/23,20.634691,20.886848,19.820597,20.244732,20.244732,394901279
3/8/23,20.243931,20.332367,18.286304,18.421194,18.421194,620543521
3/9/23,18.424707,18.689047,16.943132,17.308147,17.308147,754162560
3/10/23,17.31225,18.323397,16.117346,18.243643,18.243643,944032048
3/11/23,18.243105,18.848188,17.171354,18.225843,18.225843,696894876
3/12/23,18.224798,20.392891,17.942476,20.310532,20.310532,666940879
3/13/23,20.310793,21.340412,18.964472,20.433712,20.433712,1161164364
3/14/23,20.434708,22.106672,19.914528,20.928034,20.928034,1130224251
3/15/23,20.935295,21.488909,18.830359,19.290981,19.290981,816614774
3/16/23,19.299496,19.883511,19.03631,19.730543,19.730543,438673097
3/17/23,19.730066,21.676241,19.499819,21.629103,21.629103,623518286
3/18/23,21.632441,22.861988,21.14187,21.195902,21.195902,789771840
3/19/23,21.19829,22.453812,21.19829,21.903402,21.903402,475166077
3/20/23,21.904612,23.831194,21.58556,22.176464,22.176464,1147250538
3/21/23,22.177589,23.223715,21.639103,22.618267,22.618267,745081556
3/22/23,22.614277,23.067322,21.149651,21.480486,21.480486,851680842
3/23/23,21.475513,22.700598,21.216276,22.216778,22.216778,555730954
3/24/23,22.214151,22.258434,20.355827,20.678856,20.678856,547225198
3/25/23,20.677746,20.952482,20.184853,20.446646,20.446646,272949711
3/26/23,20.444178,21.129982,20.34569,20.975519,20.975519,226663968
3/27/23,20.976086,20.979824,19.508055,19.921675,19.921675,359607077
3/28/23,19.922195,20.764208,19.665567,20.470697,20.470697,347656506
3/29/23,20.465441,21.505144,20.458122,21.111467,21.111467,378726667
3/30/23,21.11384,21.590513,20.232969,20.551046,20.551046,472449267
3/31/23,20.552515,21.441999,20.155243,21.170496,21.170496,352864960
4/1/23,21.171352,21.313889,20.858906,20.975641,20.975641,209186327
4/2/23,21.087992,21.286085,20.315701,20.536976,20.536976,229561591
4/3/23,20.536037,20.934097,20.024902,20.44305,20.44305,437266506
4/4/23,20.44265,21.236378,20.35272,20.92462,20.92462,305630170
4/5/23,20.924538,21.319178,20.670977,20.966007,20.966007,324885702
4/6/23,20.969713,20.970621,20.506414,20.610128,20.610128,222557225
4/7/23,20.611345,20.771725,20.267675,20.46994,20.46994,171660856
4/8/23,20.466675,20.713236,19.947697,20.036449,20.036449,194413927
4/9/23,20.03837,20.420706,19.964378,20.299465,20.299465,152580905
4/10/23,20.300236,20.936527,20.115707,20.882357,20.882357,224169192
4/11/23,20.883928,23.635956,20.860193,23.018827,23.018827,1083533914
4/12/23,23.018801,24.344652,22.423229,23.985306,23.985306,1204250258
4/13/23,23.810883,25.242456,23.704796,24.432308,24.432308,792335438
4/14/23,24.435778,25.461393,23.817448,24.772722,24.772722,859037933
4/15/23,24.774611,24.774611,23.872028,24.079378,24.079378,379745930
4/16/23,24.079786,25.454144,23.947815,25.361927,25.361927,466841333
4/17/23,25.36248,25.938335,24.406898,24.558846,24.558846,789077237
4/18/23,24.564686,25.423292,24.102089,24.85269,24.85269,487693856
4/19/23,24.85041,24.939508,22.266665,22.712835,22.712835,836873906
4/20/23,22.70462,23.120537,21.664963,22.18144,22.18144,658826580
4/21/23,22.183802,22.37649,21.133299,21.278135,21.278135,489546774
4/22/23,21.277473,21.948162,21.108492,21.816288,21.816288,246809009
4/23/23,21.816427,22.217382,21.067719,21.480139,21.480139,314447869
4/24/23,21.47946,21.950172,21.078793,21.391069,21.391069,358681450
4/25/23,21.389921,21.937141,20.783756,21.927254,21.927254,367752382
4/26/23,21.927477,22.921377,20.574015,21.283012,21.283012,690088236
4/27/23,21.284691,22.483582,21.226152,22.340115,22.340115,509745191
4/28/23,22.339731,23.460052,22.210754,23.366287,23.366287,511781472
4/29/23,23.366915,23.750763,22.987078,23.182997,23.182997,369964075
4/30/23,23.183659,23.929724,22.832014,22.832014,22.832014,368042267
5/1/23,22.828505,22.878492,21.640711,21.986633,21.986633,438350469
5/2/23,21.986553,22.373878,21.772896,22.264978,22.264978,296722866
5/3/23,22.265135,22.267185,21.2827,22.218002,22.218002,445797367
5/4/23,22.218752,22.441139,21.651815,21.730349,21.730349,291826693
5/5/23,21.730816,23.029722,21.706457,22.826111,22.826111,423211212
5/6/23,22.828093,23.222301,21.729971,21.974262,21.974262,351934449
5/7/23,21.971926,22.738605,21.808727,21.844229,21.844229,303626005
5/8/23,21.807779,21.807779,20.26063,20.657463,20.657463,553548056
5/9/23,20.658003,20.964788,20.459637,20.683645,20.683645,272780907
5/10/23,20.682779,21.29501,20.165688,20.953711,20.953711,490700208
5/11/23,20.9555,20.9555,19.855696,20.23488,20.23488,376535594
5/12/23,20.232479,20.929598,19.864313,20.911795,20.911795,362726295
5/13/23,20.915911,21.247978,20.821968,20.868761,20.868761,224618367
5/14/23,20.868267,21.243988,20.666637,20.953398,20.953398,184522451
5/15/23,20.953228,21.48564,20.64781,21.007189,21.007189,307353987
5/16/23,21.008013,21.120253,20.47538,20.67942,20.67942,279283146
5/17/23,20.679012,21.170769,20.500479,21.068399,21.068399,279742763
5/18/23,21.068193,21.068193,20.168507,20.348696,20.348696,293327002
5/19/23,20.348099,20.5581,20.312674,20.349871,20.349871,149073606
5/20/23,20.350309,20.361488,20.146999,20.285446,20.285446,121021517
5/21/23,20.285702,20.383839,19.508217,19.609438,19.609438,210641913
5/22/23,19.612019,19.981628,19.383373,19.542046,19.542046,216922971
5/23/23,19.542263,20.152935,19.45126,20.043182,20.043182,258761187
5/24/23,20.04435,20.062014,18.914326,19.223663,19.223663,297840141
5/25/23,19.222572,19.525496,18.892263,19.260662,19.260662,194537149
5/26/23,19.260941,19.541164,19.120453,19.366957,19.366957,140228468
5/27/23,19.366158,20.499245,19.35017,20.425234,20.425234,179682882
5/28/23,20.426081,21.15099,20.336889,20.798578,20.798578,291460886
5/29/23,20.800047,20.970686,20.297682,20.58651,20.58651,228295637
5/30/23,20.587137,21.381718,20.519501,21.254084,21.254084,367512387
5/31/23,21.255285,21.318878,20.468752,20.824503,20.824503,246152341
6/1/23,20.824892,20.972609,20.46447,20.502218,20.502218,209047110
6/2/23,20.502729,21.35614,20.383593,21.257595,21.257595,237609887
6/3/23,21.258623,21.335468,21.017078,21.155565,21.155565,144933830
6/4/23,21.15741,22.284592,21.061323,21.818975,21.818975,317802167
6/5/23,21.821796,22.042025,19.423832,20.07506,20.07506,594214946
6/6/23,20.062506,20.683781,19.320532,20.398483,20.398483,441408235
6/7/23,20.399315,20.486584,18.549921,18.634283,18.634283,390444801
6/8/23,18.635647,19.077765,18.294737,18.909475,18.909475,258460307
6/9/23,18.908403,19.299477,17.161293,17.3797,17.3797,463344687
6/10/23,17.381353,17.392958,13.379449,15.656101,15.656101,1230339924
6/11/23,15.65445,16.115692,15.198493,15.558776,15.558776,446176848
6/12/23,15.557232,15.606237,14.81719,15.196708,15.196708,384209938
6/13/23,15.196287,15.873086,14.816585,15.018193,15.018193,363876713
6/14/23,15.01819,15.30515,14.195953,14.486572,14.486572,296502336
6/15/23,14.486286,15.010393,14.214148,14.759473,14.759473,329864409
6/16/23,14.760416,15.399172,14.469567,15.308254,15.308254,232544705
6/17/23,15.308581,16.065783,15.185427,15.650521,15.650521,206436912
6/18/23,15.649475,15.812691,15.361244,15.438235,15.438235,141612316
6/19/23,15.438766,16.075371,15.414377,16.073042,16.073042,163949883
6/20/23,16.078037,16.665106,15.759371,16.635231,16.635231,265787114
6/21/23,16.635487,17.379574,16.583469,17.257046,17.257046,357788986
6/22/23,17.257149,17.698505,16.610346,16.64262,16.64262,299233520
6/23/23,16.642969,17.510693,16.236748,17.149534,17.149534,386994632
6/24/23,17.149275,17.517597,16.463318,16.652863,16.652863,260480952
6/25/23,16.651472,17.340685,16.607138,16.97138,16.97138,252839095
6/26/23,16.969646,17.101677,16.020975,16.270027,16.270027,275948459
6/27/23,16.269871,16.909897,16.178589,16.61965,16.61965,259041273
6/28/23,16.621904,16.627329,15.747582,15.986843,15.986843,327399744
6/29/23,15.985511,18.199755,15.906377,17.970457,17.970457,737633196
6/30/23,17.971071,19.855125,17.314871,18.897322,18.897322,1120379648
7/1/23,18.896065,18.971428,17.945799,18.683903,18.683903,349552752
7/2/23,18.689669,19.704559,18.582005,19.453594,19.453594,497231250
7/3/23,19.452414,19.613159,18.943146,19.240538,19.240538,324227812
7/4/23,19.242031,19.876696,19.096739,19.143229,19.143229,345225951
7/5/23,19.145613,19.355267,18.498629,18.992865,18.992865,260416081
7/6/23,18.991993,20.922775,18.886261,19.729385,19.729385,903770571
7/7/23,19.72611,21.601711,19.318932,21.484665,21.484665,988591308
